cat_id,cat_parent,category,count_talent,timebank
20,2,Cooking,5,149
21,2,Hair & Beauty,1,149
22,2,Housekeeping / Chores,3,149
25,2,Miscellaneous,3,149
23,2,Pet Care,1,149
88,2,Sewing,1,149
9,is_parent,Home,11,wairarapa
71,9,Garden & Yard Work,6,149
74,9,Miscellaneous,3,149
72,9,Painting,2,149
11,is_parent,Misc. (Not Above),9,wairarapa
82,11,All Other Services,2,149
83,11,For Sale,2,149
85,11,Free Stuff,3,149
84,11,Wanted,2,149
6,is_parent,Recreation,10,wairarapa
47,6,Books & Videos,1,149
49,6,Events,4,149
50,6,Games,1,149
53,6,Miscellaneous,3,149
51,6,Sports,1,149
1,is_parent,Transportation,10,wairarapa
12,1,Errands / Shopping,3,149
13,1,Local,3,149
15,1,Medical,2,149
18,1,Miscellaneous,1,149
16,1,Train / Bus / Airport,1,149
5,is_parent,Wellness,19,wairarapa
40,5,Complementary Therapies,4,149
41,5,Counseling,2,149
42,5,Diet & Nutrition,3,149
43,5,Fitness & Exercise,4,149
46,5,Miscellaneous,6,149
8,is_parent,"Arts, Crafts & Music",14,waitaki
61,8,Classes,3,150
62,8,Crafts,2,150
63,8,Entertainment,2,150
64,8,Lessons,3,150
65,8,Photo & Video,3,150
66,8,Theater,1,150
10,is_parent,Business Services,8,waitaki
75,10,Clerical,2,150
76,10,Computer Support,3,150
79,10,Marketing,1,150
80,10,Research,2,150
4,is_parent,Community Activities,25,waitaki
33,4,Clean-up / Recycling,5,150
34,4,Community Service,3,150
35,4,Fund-raising,3,150
36,4,Help Our TimeBank!,4,150
37,4,Special Projects,5,150
38,4,Work For Social Change,5,150
3,is_parent,Companionship,15,waitaki
26,3,Clubs,1,150
27,3,Dining Out,1,150
28,3,Email / IM,1,150
29,3,Home Visits,5,150
30,3,Medical Errands,3,150
31,3,Telephone Calls,4,150
7,is_parent,Education,17,waitaki
55,7,Classes / Workshops,6,150
56,7,Computers / Technology,4,150
57,7,Languages / Translation,1,150
60,7,Miscellaneous,1,150
59,7,Tutoring / Mentoring,5,150
2,is_parent,Help At Home,25,waitaki
19,2,Child Care,6,150
20,2,Cooking & Sewing,4,150
22,2,Housekeeping / Chores,5,150
23,2,Pet Care,6,150
24,2,Respite Care,4,150
9,is_parent,Home,5,waitaki
68,9,Car Care,1,150
69,9,Carpentry / Construction,1,150
71,9,Garden & Yard Work,3,150
11,is_parent,Misc. (Not Above),0,waitaki
6,is_parent,Recreation,9,waitaki
47,6,Books & Videos,2,150
48,6,Dancing,1,150
49,6,Events,2,150
50,6,Games,2,150
52,6,Travel,2,150
1,is_parent,Transportation,37,waitaki
12,1,Errands / Shopping,8,150
13,1,Local,19,150
15,1,Medical,5,150
16,1,Train / Bus / Airport,1,150
17,1,Worship,4,150
5,is_parent,Wellness,13,waitaki
40,5,Complementary Therapies,5,150
41,5,Counseling,3,150
42,5,Diet & Nutrition,2,150
44,5,Medical Services,1,150
45,5,Yoga / Meditation,2,150
8,is_parent,"Arts, Crafts & Music",8,wanaka
87,8,Classes,1,151
88,8,Crafts,2,151
90,8,Lessons,2,151
91,8,Miscellaneous,2,151
92,8,Photo & Video,1,151
10,is_parent,Business Services,15,wanaka
75,10,Clerical,1,151
76,10,Computer Support,4,151
77,10,Financial,1,151
79,10,Marketing,2,151
81,10,Miscellaneous,5,151
80,10,Research,2,151
4,is_parent,Community Activities,24,wanaka
33,4,Clean-up / Recycling,4,151
34,4,Community Service,3,151
35,4,Fund-raising,2,151
86,4,Group Projects,4,151
36,4,Help Our TimeBank!,3,151
39,4,Miscellaneous,4,151
37,4,Special Projects,2,151
38,4,Work For Social Change,2,151
3,is_parent,Companionship,12,wanaka
27,3,Dining Out,2,151
28,3,Email / IM,1,151
29,3,Home Visits,4,151
30,3,Medical Errands,3,151
32,3,Miscellaneous,1,151
31,3,Telephone Calls,1,151
7,is_parent,Education,15,wanaka
55,7,Classes / Workshops,3,151
56,7,Computers / Technology,4,151
57,7,Languages / Translation,1,151
60,7,Miscellaneous,2,151
58,7,Personal Finances,2,151
59,7,Tutoring / Mentoring,3,151
2,is_parent,Help At Home,23,wanaka
19,2,Child Care,4,151
20,2,Cooking & Sewing,5,151
21,2,Hair & Beauty,1,151
22,2,Housekeeping / Chores,4,151
25,2,Miscellaneous,3,151
23,2,Pet Care,5,151
24,2,Respite Care,1,151
9,is_parent,Home,16,wanaka
68,9,Car Care,1,151
71,9,Garden & Yard Work,7,151
74,9,Miscellaneous,4,151
72,9,Painting,4,151
11,is_parent,Misc. (Not Above),1,wanaka
83,11,For Sale,1,151
6,is_parent,Recreation,12,wanaka
47,6,Books & Videos,2,151
48,6,Dancing,1,151
50,6,Games,1,151
53,6,Miscellaneous,1,151
51,6,Sports,3,151
52,6,Travel,4,151
1,is_parent,Transportation,15,wanaka
12,1,Errands / Shopping,4,151
13,1,Local,2,151
14,1,Long Distance,2,151
15,1,Medical,1,151
18,1,Miscellaneous,2,151
16,1,Train / Bus / Airport,3,151
17,1,Worship,1,151
5,is_parent,Wellness,12,wanaka
40,5,Complementary Therapies,4,151
42,5,Diet & Nutrition,4,151
43,5,Fitness & Exercise,3,151
45,5,Yoga / Meditation,1,151
8,is_parent,"Arts, Crafts & Music",191,wellingtonsou
61,8,Classes,36,152
62,8,Crafts,46,152
63,8,Entertainment,19,152
64,8,Lessons,32,152
67,8,Miscellaneous,25,152
65,8,Photo & Video,22,152
66,8,Theater,11,152
10,is_parent,Business Services,135,wellingtonsou
75,10,Clerical,20,152
76,10,Computer Support,26,152
77,10,Financial,12,152
89,10,Graphic Design,14,152
78,10,Legal,2,152
79,10,Marketing,11,152
81,10,Miscellaneous,26,152
80,10,Research,24,152
4,is_parent,Community Activities,347,wellingtonsou
33,4,Clean-up / Recycling,53,152
34,4,Community Service,56,152
35,4,Fund-raising,27,152
86,4,Group Projects,27,152
36,4,Help Our TimeBank!,49,152
39,4,Miscellaneous,21,152
37,4,Special Projects,55,152
38,4,Work For Social Change,59,152
3,is_parent,Companionship,136,wellingtonsou
26,3,Clubs,15,152
27,3,Dining Out,23,152
28,3,Email / IM,12,152
29,3,Home Visits,37,152
30,3,Medical Errands,13,152
32,3,Miscellaneous,20,152
31,3,Telephone Calls,16,152
7,is_parent,Education,253,wellingtonsou
54,7,Advocacy,23,152
55,7,Classes / Workshops,54,152
56,7,Computers / Technology,27,152
57,7,Languages / Translation,50,152
60,7,Miscellaneous,23,152
58,7,Personal Finances,10,152
59,7,Tutoring / Mentoring,66,152
2,is_parent,Help At Home,210,wellingtonsou
19,2,Child Care,34,152
88,2,Cooking,36,152
21,2,Hair & Beauty,9,152
22,2,Housekeeping / Chores,30,152
25,2,Miscellaneous,40,152
23,2,Pet Care,42,152
24,2,Respite Care,9,152
87,2,Sewing,10,152
9,is_parent,Home,123,wellingtonsou
68,9,Car Care,4,152
69,9,Carpentry / Construction,10,152
70,9,Electrical,5,152
71,9,Garden & Yard Work,53,152
74,9,Miscellaneous,30,152
72,9,Painting,20,152
73,9,Plumbing,1,152
11,is_parent,Misc. (Not Above),73,wellingtonsou
82,11,All Other Services,28,152
83,11,For Sale,9,152
85,11,Free Stuff,30,152
84,11,Wanted,6,152
6,is_parent,Recreation,166,wellingtonsou
47,6,Books & Videos,31,152
48,6,Dancing,19,152
49,6,Events,32,152
50,6,Games,17,152
53,6,Miscellaneous,17,152
51,6,Sports,20,152
52,6,Travel,30,152
1,is_parent,Transportation,168,wellingtonsou
12,1,Errands / Shopping,39,152
13,1,Local,74,152
14,1,Long Distance,10,152
15,1,Medical,12,152
18,1,Miscellaneous,9,152
16,1,Train / Bus / Airport,20,152
17,1,Worship,4,152
5,is_parent,Wellness,162,wellingtonsou
40,5,Complementary Therapies,32,152
41,5,Counseling,26,152
42,5,Diet & Nutrition,22,152
43,5,Fitness & Exercise,24,152
44,5,Medical Services,1,152
46,5,Miscellaneous,28,152
45,5,Yoga / Meditation,29,152
8,is_parent,"Arts, Crafts & Music",4,westprairievillage
62,8,Crafts,4,153
10,is_parent,Business Services,6,westprairievillage
75,10,Clerical,2,153
76,10,Computer Support,1,153
77,10,Financial,1,153
81,10,Miscellaneous,1,153
80,10,Research,1,153
4,is_parent,Community Activities,23,westprairievillage
33,4,Clean-up / Recycling,6,153
34,4,Community Service,5,153
35,4,Fund-raising,2,153
86,4,Group Projects,2,153
36,4,Help Our TimeBank!,2,153
39,4,Miscellaneous,2,153
37,4,Special Projects,3,153
38,4,Work For Social Change,1,153
3,is_parent,Companionship,8,westprairievillage
26,3,Clubs,1,153
27,3,Dining Out,1,153
28,3,Email / IM,1,153
29,3,Home Visits,1,153
30,3,Medical Errands,2,153
32,3,Miscellaneous,1,153
31,3,Telephone Calls,1,153
7,is_parent,Education,4,westprairievillage
54,7,Advocacy,1,153
55,7,Classes / Workshops,1,153
56,7,Computers / Technology,1,153
58,7,Personal Finances,1,153
2,is_parent,Help At Home,14,westprairievillage
19,2,Child Care,2,153
22,2,Housekeeping / Chores,3,153
25,2,Miscellaneous,4,153
23,2,Pet Care,3,153
24,2,Respite Care,2,153
9,is_parent,Home,3,westprairievillage
71,9,Garden & Yard Work,3,153
11,is_parent,Misc. (Not Above),5,westprairievillage
82,11,All Other Services,2,153
83,11,For Sale,1,153
85,11,Free Stuff,1,153
84,11,Wanted,1,153
6,is_parent,Recreation,14,westprairievillage
47,6,Books & Videos,3,153
48,6,Dancing,2,153
49,6,Events,2,153
50,6,Games,4,153
53,6,Miscellaneous,1,153
51,6,Sports,2,153
1,is_parent,Transportation,15,westprairievillage
12,1,Errands / Shopping,4,153
13,1,Local,3,153
14,1,Long Distance,1,153
15,1,Medical,1,153
18,1,Miscellaneous,2,153
16,1,Train / Bus / Airport,2,153
17,1,Worship,2,153
5,is_parent,Wellness,0,westprairievillage
8,is_parent,"Arts, Crafts & Music",114,westseattle
61,8,Classes,19,154
62,8,Crafts,32,154
63,8,Entertainment,8,154
64,8,Lessons,25,154
67,8,Miscellaneous,14,154
65,8,Photo & Video,11,154
66,8,Theater,5,154
10,is_parent,Business Services,131,westseattle
75,10,Clerical,33,154
76,10,Computer Support,23,154
77,10,Financial,7,154
78,10,Legal,1,154
79,10,Marketing,17,154
81,10,Miscellaneous,25,154
80,10,Research,25,154
4,is_parent,Community Activities,276,westseattle
33,4,Clean-up / Recycling,36,154
34,4,Community Service,50,154
35,4,Fund-raising,15,154
86,4,Group Projects,32,154
36,4,Help Our TimeBank!,37,154
39,4,Miscellaneous,22,154
37,4,Special Projects,44,154
38,4,Work For Social Change,40,154
3,is_parent,Companionship,149,westseattle
26,3,Clubs,11,154
27,3,Dining Out,21,154
28,3,Email / IM,24,154
29,3,Home Visits,26,154
30,3,Medical Errands,18,154
32,3,Miscellaneous,22,154
31,3,Telephone Calls,27,154
7,is_parent,Education,172,westseattle
54,7,Advocacy,18,154
55,7,Classes / Workshops,38,154
56,7,Computers / Technology,25,154
57,7,Languages / Translation,16,154
60,7,Miscellaneous,18,154
58,7,Personal Finances,10,154
59,7,Tutoring / Mentoring,47,154
2,is_parent,Help At Home,153,westseattle
19,2,Child Care,20,154
20,2,Cooking & Sewing,32,154
21,2,Hair & Beauty,4,154
22,2,Housekeeping / Chores,25,154
25,2,Miscellaneous,25,154
23,2,Pet Care,37,154
24,2,Respite Care,10,154
9,is_parent,Home,97,westseattle
68,9,Car Care,4,154
69,9,Carpentry / Construction,9,154
70,9,Electrical,3,154
71,9,Garden & Yard Work,43,154
74,9,Miscellaneous,18,154
72,9,Painting,16,154
73,9,Plumbing,4,154
11,is_parent,Misc. (Not Above),39,westseattle
82,11,All Other Services,16,154
83,11,For Sale,4,154
85,11,Free Stuff,12,154
84,11,Wanted,7,154
6,is_parent,Recreation,157,westseattle
47,6,Books & Videos,26,154
48,6,Dancing,16,154
49,6,Events,24,154
50,6,Games,27,154
53,6,Miscellaneous,15,154
51,6,Sports,22,154
52,6,Travel,27,154
1,is_parent,Transportation,119,westseattle
12,1,Errands / Shopping,30,154
13,1,Local,29,154
14,1,Long Distance,4,154
15,1,Medical,13,154
18,1,Miscellaneous,9,154
16,1,Train / Bus / Airport,24,154
17,1,Worship,10,154
5,is_parent,Wellness,86,westseattle
40,5,Complementary Therapies,8,154
41,5,Counseling,13,154
42,5,Diet & Nutrition,12,154
43,5,Fitness & Exercise,28,154
46,5,Miscellaneous,12,154
45,5,Yoga / Meditation,13,154
104,is_parent,Marketing,1,wncw
105,104,Email List,1,155
102,is_parent,Publishing,0,wncw
87,is_parent,Writers Services,4,wncw
100,87,Beta Reading,1,155
96,87,Fund Raising,1,155
88,87,Read For Continuity,1,155
90,87,Research,1,155
8,is_parent,"Arts, Crafts & Music",2,wecompassionatecommunity
61,8,Classes,1,156
64,8,Lessons,1,156
10,is_parent,Business Services,2,wecompassionatecommunity
76,10,Computer Support,1,156
81,10,Miscellaneous,1,156
4,is_parent,Community Activities,7,wecompassionatecommunity
33,4,Clean-up / Recycling,2,156
34,4,Community Service,3,156
86,4,Group Projects,1,156
39,4,Miscellaneous,1,156
3,is_parent,Companionship,6,wecompassionatecommunity
27,3,Dining Out,1,156
29,3,Home Visits,1,156
30,3,Medical Errands,1,156
32,3,Miscellaneous,2,156
31,3,Telephone Calls,1,156
7,is_parent,Education,3,wecompassionatecommunity
54,7,Advocacy,1,156
55,7,Classes / Workshops,1,156
56,7,Computers / Technology,1,156
87,is_parent,Friendly Visit,2,wecompassionatecommunity
88,87,Neighbourliness,2,156
2,is_parent,Help At Home,10,wecompassionatecommunity
20,2,Cooking & Sewing,3,156
21,2,Hair & Beauty,1,156
22,2,Housekeeping / Chores,2,156
25,2,Miscellaneous,1,156
23,2,Pet Care,2,156
24,2,Respite Care,1,156
9,is_parent,Home,2,wecompassionatecommunity
71,9,Garden & Yard Work,1,156
74,9,Miscellaneous,1,156
11,is_parent,Misc. (Not Above),0,wecompassionatecommunity
6,is_parent,Recreation,4,wecompassionatecommunity
47,6,Books & Videos,1,156
48,6,Dancing,1,156
49,6,Events,1,156
53,6,Miscellaneous,1,156
1,is_parent,Transportation,9,wecompassionatecommunity
12,1,Errands / Shopping,4,156
13,1,Local,2,156
15,1,Medical,2,156
18,1,Miscellaneous,1,156
5,is_parent,Wellness Centre,5,wecompassionatecommunity
41,5,Counseling,1,156
42,5,Diet & Nutrition,1,156
43,5,Fitness & Exercise,1,156
46,5,Miscellaneous,2,156
8,is_parent,"Arts, Crafts & Music",96,york
232,8,Art-related skills swap,10,157
113,8,Classes; art instruction for groups,6,157
117,8,"Crafts, miscellaneous",10,157
118,8,"Crafts; beading, jewelry-making, wire, etc",5,157
119,8,"Crafts; papercrafts, collage, decoupage, origami, etc",4,157
67,8,Creative Miscellaneous,9,157
201,8,Drawing and illustration,5,157
124,8,Fiber Arts; crochet and knitting,4,157
122,8,"Fiber Arts; cross stitch, embroidery and lacemaking",1,157
123,8,"Fiber Arts; spinning, dyeing, weaving",1,157
225,8,Gallery sitting,4,157
114,8,Lessons; art instruction for individuals,2,157
111,8,"Mixed Media, mosaic, assemblages, etc",1,157
115,8,"Music; composing, songwriting",1,157
109,8,Music; individual lessons,1,157
108,8,Music; performing,4,157
116,8,Music; recording and mixing audio,2,157
121,8,Music; singing and voice lessons,1,157
102,8,"Painting; acrylics, oils, watercolors, etc",5,157
107,8,"Performance art, theater & entertainment",1,157
98,8,Photography and photo editing,4,157
106,8,Pottery & Ceramics,1,157
240,8,Public Art Projects (with or without Team Beautiful),3,157
104,8,Sewing & Costuming,1,157
99,8,"Video; filming, editing, distribution, etc",1,157
231,8,"Video; help making or uploading videos to YouTube, Facebook, etc",2,157
134,8,"Writing; creative writing, editing, poetry, etc",7,157
10,is_parent,Business Services,50,york
81,10,Business miscellaneous,8,157
233,10,Business-related skills swap,3,157
75,10,"Clerical, administrative, etc",2,157
76,10,Computer Support,2,157
132,10,Consulting,6,157
136,10,"Design, layout, graphics-related",2,157
77,10,Financial,2,157
79,10,Marketing and advertising,4,157
204,10,Presentations,2,157
238,10,Professional event organizing,2,157
135,10,Public speaking,1,157
80,10,Research,3,157
230,10,"Social Media Help; Facebook, Twitter, Instagram, etc",2,157
183,10,Strategy,3,157
205,10,"Websites, blogs, etc",1,157
133,10,"Writing; copywriting, editing",7,157
4,is_parent,"Community Activities (see Teams and/or York Community Groups, Pr",65,york
198,4,Administrative support for community-focused Meetup groups,2,157
227,4,Booth help at events,6,157
229,4,Cleanup; picking up trash/recycling,6,157
237,4,Community event organizing,3,157
39,4,Community Miscellaneous,6,157
35,4,"Outreach, surveys, canvassing, etc",3,157
196,4,Support as needed for seniors,5,157
34,4,Support as needed for womens shelters,7,157
38,4,Support for homeless shelters,6,157
36,4,Support for veterans,5,157
86,4,Volunteering for city or county programs,8,157
37,4,Volunteering for local organizations,8,157
3,is_parent,Companionship,26,york
26,3,Clubs,1,157
32,3,Companionship miscellaneous,3,157
27,3,Dining Out,3,157
28,3,Email / IM,4,157
29,3,Home Visits,3,157
200,3,Letter writing,7,157
30,3,Medical Errands,3,157
31,3,Telephone Calls,2,157
7,is_parent,Education,17,york
54,7,Advocacy,1,157
55,7,Classes / Workshops,2,157
56,7,Computers / Technology,1,157
139,7,Homeschooling and unschooling,1,157
57,7,Languages / Translation,2,157
60,7,Miscellaneous,2,157
59,7,Tutoring / Mentoring,4,157
58,7,Volunteering at local schools,4,157
2,is_parent,Help At Home,108,york
188,2,"Appliance repair, maintenance, etc",1,157
68,2,"Car care, maintenance, repair, etc",1,157
69,2,Carpentry / Construction,3,157
22,2,Carpet cleaning,2,157
19,2,Child care,3,157
211,2,Cleaning; once,6,157
212,2,Cleaning; repeated,5,157
20,2,Cooking and meal prep,7,157
203,2,Decorating and interior design,5,157
70,2,Electrical,1,157
223,2,Garden and landscape design,7,157
187,2,"Gardening, landscaping, weeding, etc",8,157
21,2,Hair & Beauty,2,157
25,2,Helpful miscellaneous,6,157
202,2,"Holiday-related help, gift wrapping, putting up lights, etc",5,157
74,2,Home miscellaneous,5,157
235,2,Home-related skills swap,4,157
209,2,"Moving help, moving furniture, etc",3,157
24,2,Organization,5,157
210,2,Packing and/or unpacking,6,157
72,2,Painting,7,157
23,2,"Pet care; dog walking, pet-sitting, etc",8,157
73,2,Plumbing,2,157
71,2,"Yard work, mowing, etc",6,157
11,is_parent,Misc. (Not Above),17,york
82,11,All Other Services,2,157
207,11,Astrology,2,157
147,11,Geneaology,2,157
214,11,Party and event decoration or cleanup,5,157
213,11,Party and event planning,6,157
6,is_parent,Recreation,35,york
47,6,Books & Videos,3,157
189,6,Cycling,2,157
48,6,Dancing,3,157
49,6,Exploring York,2,157
50,6,"Gaming; board games, video games, card games, game nights, RPG, ",5,157
197,6,Hiking/trekking,7,157
224,6,Martial arts,1,157
53,6,Miscellaneous,5,157
138,6,"Running, jogging, walking",5,157
52,6,Travel,2,157
148,is_parent,Sustainability,92,york
149,148,Apiculture/beekeeping,1,157
157,148,"Blacksmithing, welding and other metalwork",1,157
152,148,Canning and preserving,5,157
154,148,Chickens,3,157
161,148,"Chopping, splitting wood",1,157
173,148,Composting and vermiculture,4,157
159,148,Farm-sitting,6,157
166,148,Foraging,3,157
172,148,Gleaning,1,157
158,148,Goats,1,157
218,148,Grafting and pruning,3,157
219,148,Helping CSAs and farmers markets,6,157
221,148,Homesteading; advice/consultation,2,157
222,148,Homesteading; physical labor/help with homesteading projects,5,157
171,148,Hugelkultur,2,157
150,148,"Kombucha, Kefir, etc",2,157
174,148,Miscellaneous useful skills,8,157
155,148,Mushrooms and mycorrhiza,2,157
170,148,Natural building,2,157
153,148,Permaculture design,3,157
167,148,Physical labor for sustainability projects,3,157
151,148,"Pickling, fermenting, etc",4,157
168,148,"Planning, design, research for sustainability projects",5,157
169,148,"Soapmaking, candlemaking, etc",2,157
175,148,Sustainability miscellaneous,5,157
234,148,Sustainability-related skills swap,4,157
156,148,Water conservation,4,157
162,148,Yard sharing,4,157
87,is_parent,"Teams: groups focusing together on specific skills, issues, etc",53,york
92,87,Team ANGELS: helping the non-technical access/participate in the,1,157
97,87,"Team BEAUTIFUL: public art, placemaking, and beautification",9,157
96,87,"Team CARITAS: vital support in times of grief, crisis, hospice a",4,157
90,87,Team CLOCKWORK: behind the scenes time bank admin and support,2,157
216,87,Team ELDERS: focused on seniors,2,157
127,87,"Team FUNTIME; event organizing, promotion and support",5,157
217,87,"Team HEROES: focused on veterans, military families and first re",4,157
215,87,Team KIDS: projects focused on kids & families,5,157
93,87,Team MOOP: focused on Matter Out Of Place,4,157
91,87,"Team TASTY: focused on potlucks, picnics, and all things edible",2,157
88,87,"Team TERRA: all things gardening, growing, farming and sustainab",8,157
94,87,"Team TINKER: focused on repairing, building, making and modifyin",3,157
89,87,"Team VELOCIPEDE: bike repair, bikeshare program, all things cycl",2,157
95,87,Team WONDERLAND: focused on winter-related community projects,2,157
1,is_parent,Transportation,13,york
129,1,Errands/shopping; once,3,157
130,1,Errands/shopping; repeating,1,157
15,1,Jeep/4WD rides in inclement weather,2,157
18,1,Miscellaneous transportation,3,157
137,1,Pickup Truck/Hauling,1,157
178,1,"Ride, one time",2,157
179,1,"Rides, repeating",1,157
5,is_parent,Wellness,36,york
40,5,Acupuncture and other Complementary Therapies,1,157
41,5,Counseling,3,157
43,5,Fitness & Exercise,1,157
177,5,"Gluten-free, food allergies, etc; advice and instruction",2,157
176,5,"Gluten-free, food allergies, etc; meal preparation",3,157
206,5,Gratitude practice,2,157
185,5,Licensed Massage,1,157
145,5,Meditation,2,157
42,5,Nutrition,1,157
186,5,Personal coaching,1,157
184,5,"Readings; tarot, intuitive, etc",2,157
