cat_id,cat_parent,category,count_talent,timebank,timestamp
22,2,Housekeeping / Chores,2,waimakariri,2019-01-23 09:56:15
25,2,Miscellaneous,2,waimakariri,2019-01-23 09:56:15
23,2,Pet Care,4,waimakariri,2019-01-23 09:56:15
9,is_parent,Home,7,waimakariri,2019-01-23 09:56:15
68,9,Car Care,1,waimakariri,2019-01-23 09:56:15
71,9,Garden & Yard Work,3,waimakariri,2019-01-23 09:56:15
74,9,Miscellaneous,1,waimakariri,2019-01-23 09:56:15
72,9,Painting,2,waimakariri,2019-01-23 09:56:15
11,is_parent,Misc. (Not Above),8,waimakariri,2019-01-23 09:56:15
82,11,All Other Services,2,waimakariri,2019-01-23 09:56:15
83,11,For Sale,1,waimakariri,2019-01-23 09:56:15
85,11,Free Stuff,4,waimakariri,2019-01-23 09:56:15
84,11,Wanted,1,waimakariri,2019-01-23 09:56:15
6,is_parent,Recreation,15,waimakariri,2019-01-23 09:56:15
47,6,Books & Videos,4,waimakariri,2019-01-23 09:56:15
48,6,Dancing,3,waimakariri,2019-01-23 09:56:15
49,6,Events,2,waimakariri,2019-01-23 09:56:15
50,6,Games,1,waimakariri,2019-01-23 09:56:15
51,6,Sports,1,waimakariri,2019-01-23 09:56:15
52,6,Travel,4,waimakariri,2019-01-23 09:56:15
1,is_parent,Transportation,22,waimakariri,2019-01-23 09:56:15
12,1,Errands / Shopping,7,waimakariri,2019-01-23 09:56:15
13,1,Local,6,waimakariri,2019-01-23 09:56:15
14,1,Long Distance,1,waimakariri,2019-01-23 09:56:15
15,1,Medical,3,waimakariri,2019-01-23 09:56:15
18,1,Miscellaneous,1,waimakariri,2019-01-23 09:56:15
16,1,Train / Bus / Airport,3,waimakariri,2019-01-23 09:56:15
17,1,Worship,1,waimakariri,2019-01-23 09:56:15
5,is_parent,Wellness,10,waimakariri,2019-01-23 09:56:15
40,5,Complementary Therapies,1,waimakariri,2019-01-23 09:56:15
41,5,Counseling,2,waimakariri,2019-01-23 09:56:15
42,5,Diet & Nutrition,2,waimakariri,2019-01-23 09:56:15
43,5,Fitness & Exercise,1,waimakariri,2019-01-23 09:56:15
46,5,Miscellaneous,3,waimakariri,2019-01-23 09:56:15
45,5,Yoga / Meditation,1,waimakariri,2019-01-23 09:56:15
8,is_parent,"Arts, Crafts & Music",24,wairarapa,2019-01-23 09:56:15
61,8,Classes,5,wairarapa,2019-01-23 09:56:15
62,8,Crafts,2,wairarapa,2019-01-23 09:56:15
63,8,Entertainment,2,wairarapa,2019-01-23 09:56:15
64,8,Lessons,7,wairarapa,2019-01-23 09:56:15
67,8,Miscellaneous,3,wairarapa,2019-01-23 09:56:15
65,8,Photo & Video,2,wairarapa,2019-01-23 09:56:15
66,8,Theater,3,wairarapa,2019-01-23 09:56:15
10,is_parent,Business Services,23,wairarapa,2019-01-23 09:56:15
75,10,Clerical,4,wairarapa,2019-01-23 09:56:15
76,10,Computer Support,5,wairarapa,2019-01-23 09:56:15
79,10,Marketing,4,wairarapa,2019-01-23 09:56:15
81,10,Miscellaneous,4,wairarapa,2019-01-23 09:56:15
90,10,Proofreading/editing,2,wairarapa,2019-01-23 09:56:15
80,10,Research,4,wairarapa,2019-01-23 09:56:15
4,is_parent,Community Activities,40,wairarapa,2019-01-23 09:56:15
33,4,Clean-up / Recycling,4,wairarapa,2019-01-23 09:56:15
87,4,Community Events,1,wairarapa,2019-01-23 09:56:15
34,4,Community Service,2,wairarapa,2019-01-23 09:56:15
35,4,Fund-raising,5,wairarapa,2019-01-23 09:56:15
86,4,Group Projects,9,wairarapa,2019-01-23 09:56:15
36,4,Help Our TimeBank!,7,wairarapa,2019-01-23 09:56:15
37,4,Special Projects,5,wairarapa,2019-01-23 09:56:15
38,4,Work For Social Change,7,wairarapa,2019-01-23 09:56:15
3,is_parent,Companionship,11,wairarapa,2019-01-23 09:56:15
26,3,Clubs,3,wairarapa,2019-01-23 09:56:15
27,3,Dining Out,2,wairarapa,2019-01-23 09:56:15
28,3,Email / IM,1,wairarapa,2019-01-23 09:56:15
29,3,Home Visits,2,wairarapa,2019-01-23 09:56:15
30,3,Medical Errands,1,wairarapa,2019-01-23 09:56:15
32,3,Miscellaneous,1,wairarapa,2019-01-23 09:56:15
31,3,Telephone Calls,1,wairarapa,2019-01-23 09:56:15
7,is_parent,Education,37,wairarapa,2019-01-23 09:56:15
54,7,Advocacy,3,wairarapa,2019-01-23 09:56:15
55,7,Classes / Workshops,8,wairarapa,2019-01-23 09:56:15
56,7,Computers / Technology,5,wairarapa,2019-01-23 09:56:15
89,7,ESOL,1,wairarapa,2019-01-23 09:56:15
57,7,Languages / Translation,5,wairarapa,2019-01-23 09:56:15
60,7,Miscellaneous,2,wairarapa,2019-01-23 09:56:15
58,7,Personal Finances,2,wairarapa,2019-01-23 09:56:15
59,7,Tutoring / Mentoring,11,wairarapa,2019-01-23 09:56:15
2,is_parent,Help At Home,15,wairarapa,2019-01-23 09:56:15
19,2,Child Care,1,wairarapa,2019-01-23 09:56:15
20,2,Cooking,5,wairarapa,2019-01-23 09:56:15
21,2,Hair & Beauty,1,wairarapa,2019-01-23 09:56:15
22,2,Housekeeping / Chores,3,wairarapa,2019-01-23 09:56:15
25,2,Miscellaneous,3,wairarapa,2019-01-23 09:56:15
23,2,Pet Care,1,wairarapa,2019-01-23 09:56:15
88,2,Sewing,1,wairarapa,2019-01-23 09:56:15
9,is_parent,Home,11,wairarapa,2019-01-23 09:56:15
71,9,Garden & Yard Work,6,wairarapa,2019-01-23 09:56:15
74,9,Miscellaneous,3,wairarapa,2019-01-23 09:56:15
72,9,Painting,2,wairarapa,2019-01-23 09:56:15
11,is_parent,Misc. (Not Above),9,wairarapa,2019-01-23 09:56:15
82,11,All Other Services,2,wairarapa,2019-01-23 09:56:15
83,11,For Sale,2,wairarapa,2019-01-23 09:56:15
85,11,Free Stuff,3,wairarapa,2019-01-23 09:56:15
84,11,Wanted,2,wairarapa,2019-01-23 09:56:15
6,is_parent,Recreation,10,wairarapa,2019-01-23 09:56:15
47,6,Books & Videos,1,wairarapa,2019-01-23 09:56:15
49,6,Events,4,wairarapa,2019-01-23 09:56:15
50,6,Games,1,wairarapa,2019-01-23 09:56:15
53,6,Miscellaneous,3,wairarapa,2019-01-23 09:56:15
51,6,Sports,1,wairarapa,2019-01-23 09:56:15
1,is_parent,Transportation,10,wairarapa,2019-01-23 09:56:15
12,1,Errands / Shopping,3,wairarapa,2019-01-23 09:56:15
13,1,Local,3,wairarapa,2019-01-23 09:56:15
15,1,Medical,2,wairarapa,2019-01-23 09:56:15
18,1,Miscellaneous,1,wairarapa,2019-01-23 09:56:15
16,1,Train / Bus / Airport,1,wairarapa,2019-01-23 09:56:15
5,is_parent,Wellness,19,wairarapa,2019-01-23 09:56:15
40,5,Complementary Therapies,4,wairarapa,2019-01-23 09:56:15
41,5,Counseling,2,wairarapa,2019-01-23 09:56:15
42,5,Diet & Nutrition,3,wairarapa,2019-01-23 09:56:15
43,5,Fitness & Exercise,4,wairarapa,2019-01-23 09:56:15
46,5,Miscellaneous,6,wairarapa,2019-01-23 09:56:15
8,is_parent,"Arts, Crafts & Music",14,waitaki,2019-01-23 09:56:15
61,8,Classes,3,waitaki,2019-01-23 09:56:15
62,8,Crafts,2,waitaki,2019-01-23 09:56:15
63,8,Entertainment,2,waitaki,2019-01-23 09:56:15
64,8,Lessons,3,waitaki,2019-01-23 09:56:15
65,8,Photo & Video,3,waitaki,2019-01-23 09:56:15
66,8,Theater,1,waitaki,2019-01-23 09:56:15
10,is_parent,Business Services,8,waitaki,2019-01-23 09:56:15
75,10,Clerical,2,waitaki,2019-01-23 09:56:15
76,10,Computer Support,3,waitaki,2019-01-23 09:56:15
79,10,Marketing,1,waitaki,2019-01-23 09:56:15
80,10,Research,2,waitaki,2019-01-23 09:56:15
4,is_parent,Community Activities,25,waitaki,2019-01-23 09:56:15
33,4,Clean-up / Recycling,5,waitaki,2019-01-23 09:56:15
34,4,Community Service,3,waitaki,2019-01-23 09:56:15
35,4,Fund-raising,3,waitaki,2019-01-23 09:56:15
36,4,Help Our TimeBank!,4,waitaki,2019-01-23 09:56:15
37,4,Special Projects,5,waitaki,2019-01-23 09:56:15
38,4,Work For Social Change,5,waitaki,2019-01-23 09:56:15
3,is_parent,Companionship,15,waitaki,2019-01-23 09:56:15
26,3,Clubs,1,waitaki,2019-01-23 09:56:15
27,3,Dining Out,1,waitaki,2019-01-23 09:56:15
28,3,Email / IM,1,waitaki,2019-01-23 09:56:15
29,3,Home Visits,5,waitaki,2019-01-23 09:56:15
30,3,Medical Errands,3,waitaki,2019-01-23 09:56:15
31,3,Telephone Calls,4,waitaki,2019-01-23 09:56:15
7,is_parent,Education,17,waitaki,2019-01-23 09:56:15
55,7,Classes / Workshops,6,waitaki,2019-01-23 09:56:15
56,7,Computers / Technology,4,waitaki,2019-01-23 09:56:15
57,7,Languages / Translation,1,waitaki,2019-01-23 09:56:15
60,7,Miscellaneous,1,waitaki,2019-01-23 09:56:15
59,7,Tutoring / Mentoring,5,waitaki,2019-01-23 09:56:15
2,is_parent,Help At Home,25,waitaki,2019-01-23 09:56:15
19,2,Child Care,6,waitaki,2019-01-23 09:56:15
20,2,Cooking & Sewing,4,waitaki,2019-01-23 09:56:15
22,2,Housekeeping / Chores,5,waitaki,2019-01-23 09:56:15
23,2,Pet Care,6,waitaki,2019-01-23 09:56:15
24,2,Respite Care,4,waitaki,2019-01-23 09:56:15
9,is_parent,Home,5,waitaki,2019-01-23 09:56:15
68,9,Car Care,1,waitaki,2019-01-23 09:56:15
69,9,Carpentry / Construction,1,waitaki,2019-01-23 09:56:15
71,9,Garden & Yard Work,3,waitaki,2019-01-23 09:56:15
11,is_parent,Misc. (Not Above),0,waitaki,2019-01-23 09:56:15
6,is_parent,Recreation,9,waitaki,2019-01-23 09:56:15
47,6,Books & Videos,2,waitaki,2019-01-23 09:56:15
48,6,Dancing,1,waitaki,2019-01-23 09:56:15
49,6,Events,2,waitaki,2019-01-23 09:56:15
50,6,Games,2,waitaki,2019-01-23 09:56:15
52,6,Travel,2,waitaki,2019-01-23 09:56:15
1,is_parent,Transportation,37,waitaki,2019-01-23 09:56:15
12,1,Errands / Shopping,8,waitaki,2019-01-23 09:56:15
13,1,Local,19,waitaki,2019-01-23 09:56:15
15,1,Medical,5,waitaki,2019-01-23 09:56:15
16,1,Train / Bus / Airport,1,waitaki,2019-01-23 09:56:15
17,1,Worship,4,waitaki,2019-01-23 09:56:15
5,is_parent,Wellness,13,waitaki,2019-01-23 09:56:15
40,5,Complementary Therapies,5,waitaki,2019-01-23 09:56:15
41,5,Counseling,3,waitaki,2019-01-23 09:56:15
42,5,Diet & Nutrition,2,waitaki,2019-01-23 09:56:15
44,5,Medical Services,1,waitaki,2019-01-23 09:56:15
45,5,Yoga / Meditation,2,waitaki,2019-01-23 09:56:15
8,is_parent,"Arts, Crafts & Music",8,wanaka,2019-01-23 09:56:15
87,8,Classes,1,wanaka,2019-01-23 09:56:15
88,8,Crafts,2,wanaka,2019-01-23 09:56:15
90,8,Lessons,2,wanaka,2019-01-23 09:56:15
91,8,Miscellaneous,2,wanaka,2019-01-23 09:56:15
92,8,Photo & Video,1,wanaka,2019-01-23 09:56:15
10,is_parent,Business Services,15,wanaka,2019-01-23 09:56:15
75,10,Clerical,1,wanaka,2019-01-23 09:56:15
76,10,Computer Support,4,wanaka,2019-01-23 09:56:15
77,10,Financial,1,wanaka,2019-01-23 09:56:15
79,10,Marketing,2,wanaka,2019-01-23 09:56:15
81,10,Miscellaneous,5,wanaka,2019-01-23 09:56:15
80,10,Research,2,wanaka,2019-01-23 09:56:15
4,is_parent,Community Activities,24,wanaka,2019-01-23 09:56:15
33,4,Clean-up / Recycling,4,wanaka,2019-01-23 09:56:15
34,4,Community Service,3,wanaka,2019-01-23 09:56:15
35,4,Fund-raising,2,wanaka,2019-01-23 09:56:15
86,4,Group Projects,4,wanaka,2019-01-23 09:56:15
36,4,Help Our TimeBank!,3,wanaka,2019-01-23 09:56:15
39,4,Miscellaneous,4,wanaka,2019-01-23 09:56:15
37,4,Special Projects,2,wanaka,2019-01-23 09:56:15
38,4,Work For Social Change,2,wanaka,2019-01-23 09:56:15
3,is_parent,Companionship,12,wanaka,2019-01-23 09:56:15
27,3,Dining Out,2,wanaka,2019-01-23 09:56:15
28,3,Email / IM,1,wanaka,2019-01-23 09:56:15
29,3,Home Visits,4,wanaka,2019-01-23 09:56:15
30,3,Medical Errands,3,wanaka,2019-01-23 09:56:15
32,3,Miscellaneous,1,wanaka,2019-01-23 09:56:15
31,3,Telephone Calls,1,wanaka,2019-01-23 09:56:15
7,is_parent,Education,15,wanaka,2019-01-23 09:56:15
55,7,Classes / Workshops,3,wanaka,2019-01-23 09:56:15
56,7,Computers / Technology,4,wanaka,2019-01-23 09:56:15
57,7,Languages / Translation,1,wanaka,2019-01-23 09:56:15
60,7,Miscellaneous,2,wanaka,2019-01-23 09:56:15
58,7,Personal Finances,2,wanaka,2019-01-23 09:56:15
59,7,Tutoring / Mentoring,3,wanaka,2019-01-23 09:56:15
2,is_parent,Help At Home,23,wanaka,2019-01-23 09:56:15
19,2,Child Care,4,wanaka,2019-01-23 09:56:15
20,2,Cooking & Sewing,5,wanaka,2019-01-23 09:56:15
21,2,Hair & Beauty,1,wanaka,2019-01-23 09:56:15
22,2,Housekeeping / Chores,4,wanaka,2019-01-23 09:56:15
25,2,Miscellaneous,3,wanaka,2019-01-23 09:56:15
23,2,Pet Care,5,wanaka,2019-01-23 09:56:15
24,2,Respite Care,1,wanaka,2019-01-23 09:56:15
9,is_parent,Home,16,wanaka,2019-01-23 09:56:15
68,9,Car Care,1,wanaka,2019-01-23 09:56:15
71,9,Garden & Yard Work,7,wanaka,2019-01-23 09:56:15
74,9,Miscellaneous,4,wanaka,2019-01-23 09:56:15
72,9,Painting,4,wanaka,2019-01-23 09:56:15
11,is_parent,Misc. (Not Above),1,wanaka,2019-01-23 09:56:15
83,11,For Sale,1,wanaka,2019-01-23 09:56:15
6,is_parent,Recreation,12,wanaka,2019-01-23 09:56:15
47,6,Books & Videos,2,wanaka,2019-01-23 09:56:15
48,6,Dancing,1,wanaka,2019-01-23 09:56:15
50,6,Games,1,wanaka,2019-01-23 09:56:15
53,6,Miscellaneous,1,wanaka,2019-01-23 09:56:15
51,6,Sports,3,wanaka,2019-01-23 09:56:15
52,6,Travel,4,wanaka,2019-01-23 09:56:15
1,is_parent,Transportation,15,wanaka,2019-01-23 09:56:15
12,1,Errands / Shopping,4,wanaka,2019-01-23 09:56:15
13,1,Local,2,wanaka,2019-01-23 09:56:15
14,1,Long Distance,2,wanaka,2019-01-23 09:56:15
15,1,Medical,1,wanaka,2019-01-23 09:56:15
18,1,Miscellaneous,2,wanaka,2019-01-23 09:56:15
16,1,Train / Bus / Airport,3,wanaka,2019-01-23 09:56:15
17,1,Worship,1,wanaka,2019-01-23 09:56:15
5,is_parent,Wellness,12,wanaka,2019-01-23 09:56:15
40,5,Complementary Therapies,4,wanaka,2019-01-23 09:56:15
42,5,Diet & Nutrition,4,wanaka,2019-01-23 09:56:15
43,5,Fitness & Exercise,3,wanaka,2019-01-23 09:56:15
45,5,Yoga / Meditation,1,wanaka,2019-01-23 09:56:15
8,is_parent,"Arts, Crafts & Music",9,washingtoncountywi,2019-01-23 09:56:15
61,8,Classes,1,washingtoncountywi,2019-01-23 09:56:15
62,8,Crafts,1,washingtoncountywi,2019-01-23 09:56:15
63,8,Entertainment,4,washingtoncountywi,2019-01-23 09:56:15
65,8,Photo & Video,1,washingtoncountywi,2019-01-23 09:56:15
66,8,Theater,2,washingtoncountywi,2019-01-23 09:56:15
10,is_parent,Business Services,8,washingtoncountywi,2019-01-23 09:56:15
75,10,Clerical,1,washingtoncountywi,2019-01-23 09:56:15
76,10,Computer Support,2,washingtoncountywi,2019-01-23 09:56:15
78,10,Legal,1,washingtoncountywi,2019-01-23 09:56:15
79,10,Marketing,1,washingtoncountywi,2019-01-23 09:56:15
81,10,Miscellaneous,1,washingtoncountywi,2019-01-23 09:56:15
80,10,Research,2,washingtoncountywi,2019-01-23 09:56:15
4,is_parent,Community Activities,23,washingtoncountywi,2019-01-23 09:56:15
33,4,Clean-up / Recycling,5,washingtoncountywi,2019-01-23 09:56:15
34,4,Community Service,2,washingtoncountywi,2019-01-23 09:56:15
35,4,Fund-raising,2,washingtoncountywi,2019-01-23 09:56:15
86,4,Group Projects,3,washingtoncountywi,2019-01-23 09:56:15
36,4,Help Our TimeBank!,7,washingtoncountywi,2019-01-23 09:56:15
39,4,Miscellaneous,1,washingtoncountywi,2019-01-23 09:56:15
37,4,Special Projects,2,washingtoncountywi,2019-01-23 09:56:15
38,4,Work For Social Change,1,washingtoncountywi,2019-01-23 09:56:15
3,is_parent,Companionship,19,washingtoncountywi,2019-01-23 09:56:15
26,3,Clubs,1,washingtoncountywi,2019-01-23 09:56:15
27,3,Dining Out,4,washingtoncountywi,2019-01-23 09:56:15
28,3,Email / IM,1,washingtoncountywi,2019-01-23 09:56:15
29,3,Home Visits,5,washingtoncountywi,2019-01-23 09:56:15
30,3,Medical Errands,3,washingtoncountywi,2019-01-23 09:56:15
32,3,Miscellaneous,4,washingtoncountywi,2019-01-23 09:56:15
31,3,Telephone Calls,1,washingtoncountywi,2019-01-23 09:56:15
7,is_parent,Education,5,washingtoncountywi,2019-01-23 09:56:15
54,7,Advocacy,2,washingtoncountywi,2019-01-23 09:56:15
56,7,Computers / Technology,1,washingtoncountywi,2019-01-23 09:56:15
60,7,Miscellaneous,1,washingtoncountywi,2019-01-23 09:56:15
59,7,Tutoring / Mentoring,1,washingtoncountywi,2019-01-23 09:56:15
2,is_parent,Help At Home,14,washingtoncountywi,2019-01-23 09:56:15
20,2,Cooking & Sewing,4,washingtoncountywi,2019-01-23 09:56:15
21,2,Hair & Beauty,1,washingtoncountywi,2019-01-23 09:56:15
22,2,Housekeeping / Chores,4,washingtoncountywi,2019-01-23 09:56:15
25,2,Miscellaneous,2,washingtoncountywi,2019-01-23 09:56:15
23,2,Pet Care,1,washingtoncountywi,2019-01-23 09:56:15
24,2,Respite Care,2,washingtoncountywi,2019-01-23 09:56:15
9,is_parent,Home,3,washingtoncountywi,2019-01-23 09:56:15
70,9,Electrical,1,washingtoncountywi,2019-01-23 09:56:15
71,9,Garden & Yard Work,1,washingtoncountywi,2019-01-23 09:56:15
74,9,Miscellaneous,1,washingtoncountywi,2019-01-23 09:56:15
11,is_parent,Misc. (Not Above),2,washingtoncountywi,2019-01-23 09:56:15
82,11,All Other Services,1,washingtoncountywi,2019-01-23 09:56:15
84,11,Wanted,1,washingtoncountywi,2019-01-23 09:56:15
6,is_parent,Recreation,9,washingtoncountywi,2019-01-23 09:56:15
49,6,Events,1,washingtoncountywi,2019-01-23 09:56:15
50,6,Games,2,washingtoncountywi,2019-01-23 09:56:15
53,6,Miscellaneous,3,washingtoncountywi,2019-01-23 09:56:15
51,6,Sports,3,washingtoncountywi,2019-01-23 09:56:15
1,is_parent,Transportation,19,washingtoncountywi,2019-01-23 09:56:15
12,1,Errands / Shopping,5,washingtoncountywi,2019-01-23 09:56:15
13,1,Local,5,washingtoncountywi,2019-01-23 09:56:15
14,1,Long Distance,1,washingtoncountywi,2019-01-23 09:56:15
15,1,Medical,3,washingtoncountywi,2019-01-23 09:56:15
18,1,Miscellaneous,3,washingtoncountywi,2019-01-23 09:56:15
16,1,Train / Bus / Airport,1,washingtoncountywi,2019-01-23 09:56:15
17,1,Worship,1,washingtoncountywi,2019-01-23 09:56:15
5,is_parent,Wellness,4,washingtoncountywi,2019-01-23 09:56:15
43,5,Fitness & Exercise,2,washingtoncountywi,2019-01-23 09:56:15
46,5,Miscellaneous,2,washingtoncountywi,2019-01-23 09:56:15
8,is_parent,"Arts, Crafts & Music",2,wecompassionatecommunity,2019-01-23 09:56:15
61,8,Classes,1,wecompassionatecommunity,2019-01-23 09:56:15
64,8,Lessons,1,wecompassionatecommunity,2019-01-23 09:56:15
10,is_parent,Business Services,2,wecompassionatecommunity,2019-01-23 09:56:15
76,10,Computer Support,1,wecompassionatecommunity,2019-01-23 09:56:15
81,10,Miscellaneous,1,wecompassionatecommunity,2019-01-23 09:56:15
4,is_parent,Community Activities,7,wecompassionatecommunity,2019-01-23 09:56:15
33,4,Clean-up / Recycling,2,wecompassionatecommunity,2019-01-23 09:56:15
34,4,Community Service,3,wecompassionatecommunity,2019-01-23 09:56:15
86,4,Group Projects,1,wecompassionatecommunity,2019-01-23 09:56:15
39,4,Miscellaneous,1,wecompassionatecommunity,2019-01-23 09:56:15
3,is_parent,Companionship,6,wecompassionatecommunity,2019-01-23 09:56:15
27,3,Dining Out,1,wecompassionatecommunity,2019-01-23 09:56:15
29,3,Home Visits,1,wecompassionatecommunity,2019-01-23 09:56:15
30,3,Medical Errands,1,wecompassionatecommunity,2019-01-23 09:56:15
32,3,Miscellaneous,2,wecompassionatecommunity,2019-01-23 09:56:15
31,3,Telephone Calls,1,wecompassionatecommunity,2019-01-23 09:56:15
7,is_parent,Education,3,wecompassionatecommunity,2019-01-23 09:56:15
54,7,Advocacy,1,wecompassionatecommunity,2019-01-23 09:56:15
55,7,Classes / Workshops,1,wecompassionatecommunity,2019-01-23 09:56:15
56,7,Computers / Technology,1,wecompassionatecommunity,2019-01-23 09:56:15
87,is_parent,Friendly Visit,2,wecompassionatecommunity,2019-01-23 09:56:15
88,87,Neighbourliness,2,wecompassionatecommunity,2019-01-23 09:56:15
2,is_parent,Help At Home,10,wecompassionatecommunity,2019-01-23 09:56:15
20,2,Cooking & Sewing,3,wecompassionatecommunity,2019-01-23 09:56:15
21,2,Hair & Beauty,1,wecompassionatecommunity,2019-01-23 09:56:15
22,2,Housekeeping / Chores,2,wecompassionatecommunity,2019-01-23 09:56:15
25,2,Miscellaneous,1,wecompassionatecommunity,2019-01-23 09:56:15
23,2,Pet Care,2,wecompassionatecommunity,2019-01-23 09:56:15
24,2,Respite Care,1,wecompassionatecommunity,2019-01-23 09:56:15
9,is_parent,Home,2,wecompassionatecommunity,2019-01-23 09:56:15
71,9,Garden & Yard Work,1,wecompassionatecommunity,2019-01-23 09:56:15
74,9,Miscellaneous,1,wecompassionatecommunity,2019-01-23 09:56:15
11,is_parent,Misc. (Not Above),0,wecompassionatecommunity,2019-01-23 09:56:15
6,is_parent,Recreation,4,wecompassionatecommunity,2019-01-23 09:56:15
47,6,Books & Videos,1,wecompassionatecommunity,2019-01-23 09:56:15
48,6,Dancing,1,wecompassionatecommunity,2019-01-23 09:56:15
49,6,Events,1,wecompassionatecommunity,2019-01-23 09:56:15
53,6,Miscellaneous,1,wecompassionatecommunity,2019-01-23 09:56:15
1,is_parent,Transportation,9,wecompassionatecommunity,2019-01-23 09:56:15
12,1,Errands / Shopping,4,wecompassionatecommunity,2019-01-23 09:56:15
13,1,Local,2,wecompassionatecommunity,2019-01-23 09:56:15
15,1,Medical,2,wecompassionatecommunity,2019-01-23 09:56:15
18,1,Miscellaneous,1,wecompassionatecommunity,2019-01-23 09:56:15
5,is_parent,Wellness Centre,5,wecompassionatecommunity,2019-01-23 09:56:15
41,5,Counseling,1,wecompassionatecommunity,2019-01-23 09:56:15
42,5,Diet & Nutrition,1,wecompassionatecommunity,2019-01-23 09:56:15
43,5,Fitness & Exercise,1,wecompassionatecommunity,2019-01-23 09:56:15
46,5,Miscellaneous,2,wecompassionatecommunity,2019-01-23 09:56:15
8,is_parent,"Arts, Crafts & Music",191,wellingtonsouth,2019-01-23 09:56:15
61,8,Classes,36,wellingtonsouth,2019-01-23 09:56:15
62,8,Crafts,46,wellingtonsouth,2019-01-23 09:56:15
63,8,Entertainment,19,wellingtonsouth,2019-01-23 09:56:15
64,8,Lessons,32,wellingtonsouth,2019-01-23 09:56:15
67,8,Miscellaneous,25,wellingtonsouth,2019-01-23 09:56:15
65,8,Photo & Video,22,wellingtonsouth,2019-01-23 09:56:15
66,8,Theater,11,wellingtonsouth,2019-01-23 09:56:15
10,is_parent,Business Services,135,wellingtonsouth,2019-01-23 09:56:15
75,10,Clerical,20,wellingtonsouth,2019-01-23 09:56:15
76,10,Computer Support,26,wellingtonsouth,2019-01-23 09:56:15
77,10,Financial,12,wellingtonsouth,2019-01-23 09:56:15
89,10,Graphic Design,14,wellingtonsouth,2019-01-23 09:56:15
78,10,Legal,2,wellingtonsouth,2019-01-23 09:56:15
79,10,Marketing,11,wellingtonsouth,2019-01-23 09:56:15
81,10,Miscellaneous,26,wellingtonsouth,2019-01-23 09:56:15
80,10,Research,24,wellingtonsouth,2019-01-23 09:56:15
