cat_id,cat_parent,category,count_requests,timebank,timestamp
4,is_parent,Community Activities,0,udc,2019-01-22 09:46:00
3,is_parent,Companionship,0,udc,2019-01-22 09:46:00
7,is_parent,Education,0,udc,2019-01-22 09:46:00
8,is_parent,Arts,3,ujimaboston,2019-01-22 09:46:00
11,8,Art,1,ujimaboston,2019-01-22 09:46:00
9,8,Fiber Arts,1,ujimaboston,2019-01-22 09:46:00
64,8,Lessons,1,ujimaboston,2019-01-22 09:46:00
95,8,Music,1,ujimaboston,2019-01-22 09:46:00
87,is_parent,Balance Transfer,0,ujimaboston,2019-01-22 09:46:00
4,is_parent,Community Activities,0,ujimaboston,2019-01-22 09:46:00
8,is_parent,"Arts, Crafts & Music",6,unityexchange,2019-01-22 09:46:00
61,8,Classes,2,unityexchange,2019-01-22 09:46:00
6,8,Crafts,4,unityexchange,2019-01-22 09:46:00
64,8,Lessons,3,unityexchange,2019-01-22 09:46:00
65,8,Photo & Video,1,unityexchange,2019-01-22 09:46:00
10,is_parent,Business Services,2,unityexchange,2019-01-22 09:46:00
76,10,Computer Support,1,unityexchange,2019-01-22 09:46:00
79,10,Marketing,1,unityexchange,2019-01-22 09:46:00
4,is_parent,Community Activities,11,unityexchange,2019-01-22 09:46:00
33,4,Clean-up / Recycling,2,unityexchange,2019-01-22 09:46:00
34,4,Community Service,3,unityexchange,2019-01-22 09:46:00
35,4,Fund-raising,2,unityexchange,2019-01-22 09:46:00
86,4,Group Projects,3,unityexchange,2019-01-22 09:46:00
36,4,Help Our TimeBank!,1,unityexchange,2019-01-22 09:46:00
37,4,Special Projects,3,unityexchange,2019-01-22 09:46:00
38,4,Work For Social Change,1,unityexchange,2019-01-22 09:46:00
3,is_parent,Companionship,0,unityexchange,2019-01-22 09:46:00
7,is_parent,Education,1,unityexchange,2019-01-22 09:46:00
55,7,Classes / Workshops,1,unityexchange,2019-01-22 09:46:00
8,is_parent,"Arts, Crafts & Music",1,upperhutt,2019-01-22 09:46:00
65,8,Photo & Video,1,upperhutt,2019-01-22 09:46:00
10,is_parent,Business Services,2,upperhutt,2019-01-22 09:46:00
75,10,Clerical,1,upperhutt,2019-01-22 09:46:00
77,10,Financial,1,upperhutt,2019-01-22 09:46:00
4,is_parent,Community Activities,0,upperhutt,2019-01-22 09:46:00
3,is_parent,Companionship,0,upperhutt,2019-01-22 09:46:00
7,is_parent,Education,1,upperhutt,2019-01-22 09:46:00
56,7,Computers / Technology,1,upperhutt,2019-01-22 09:46:00
8,is_parent,"Arts, Crafts & Music",0,uva,2019-01-22 09:46:00
10,is_parent,Business Services,0,uva,2019-01-22 09:46:00
4,is_parent,Community Activities,0,uva,2019-01-22 09:46:00
3,is_parent,Companionship,0,uva,2019-01-22 09:46:00
7,is_parent,Education,0,uva,2019-01-22 09:46:00
8,is_parent,"Arts, Crafts & Music",0,villagece,2019-01-22 09:46:00
10,is_parent,Business Services,0,villagece,2019-01-22 09:46:00
4,is_parent,Community Activities,0,villagece,2019-01-22 09:46:00
3,is_parent,Companionship,0,villagece,2019-01-22 09:46:00
7,is_parent,Education,0,villagece,2019-01-22 09:46:00
8,is_parent,"Arts, Crafts & Music",0,waikato,2019-01-22 09:46:00
10,is_parent,Business Services,0,waikato,2019-01-22 09:46:00
4,is_parent,Community Activities,1,waikato,2019-01-22 09:46:00
39,4,Miscellaneous,1,waikato,2019-01-22 09:46:00
3,is_parent,Companionship,0,waikato,2019-01-22 09:46:00
7,is_parent,Education,1,waikato,2019-01-22 09:46:00
60,7,Miscellaneous,1,waikato,2019-01-22 09:46:00
8,is_parent,"Arts, Crafts & Music",1,waimakariri,2019-01-22 09:46:00
64,8,Lessons,1,waimakariri,2019-01-22 09:46:00
10,is_parent,Business Services,0,waimakariri,2019-01-22 09:46:00
4,is_parent,Community Activities,0,waimakariri,2019-01-22 09:46:00
3,is_parent,Companionship,0,waimakariri,2019-01-22 09:46:00
7,is_parent,Education,1,waimakariri,2019-01-22 09:46:00
57,7,Languages / Translation,1,waimakariri,2019-01-22 09:46:00
8,is_parent,"Arts, Crafts & Music",3,wairarapa,2019-01-22 09:46:00
61,8,Classes,1,wairarapa,2019-01-22 09:46:00
63,8,Entertainment,1,wairarapa,2019-01-22 09:46:00
64,8,Lessons,2,wairarapa,2019-01-22 09:46:00
65,8,Photo & Video,1,wairarapa,2019-01-22 09:46:00
10,is_parent,Business Services,4,wairarapa,2019-01-22 09:46:00
75,10,Clerical,2,wairarapa,2019-01-22 09:46:00
76,10,Computer Support,2,wairarapa,2019-01-22 09:46:00
77,10,Financial,1,wairarapa,2019-01-22 09:46:00
81,10,Miscellaneous,1,wairarapa,2019-01-22 09:46:00
4,is_parent,Community Activities,8,wairarapa,2019-01-22 09:46:00
35,4,Fund-raising,1,wairarapa,2019-01-22 09:46:00
86,4,Group Projects,8,wairarapa,2019-01-22 09:46:00
37,4,Special Projects,4,wairarapa,2019-01-22 09:46:00
3,is_parent,Companionship,0,wairarapa,2019-01-22 09:46:00
7,is_parent,Education,0,wairarapa,2019-01-22 09:46:00
8,is_parent,"Arts, Crafts & Music",0,waitaki,2019-01-22 09:46:00
10,is_parent,Business Services,0,waitaki,2019-01-22 09:46:00
4,is_parent,Community Activities,0,waitaki,2019-01-22 09:46:00
3,is_parent,Companionship,0,waitaki,2019-01-22 09:46:00
7,is_parent,Education,0,waitaki,2019-01-22 09:46:00
8,is_parent,"Arts, Crafts & Music",0,wanaka,2019-01-22 09:46:00
10,is_parent,Business Services,0,wanaka,2019-01-22 09:46:00
4,is_parent,Community Activities,0,wanaka,2019-01-22 09:46:00
3,is_parent,Companionship,0,wanaka,2019-01-22 09:46:00
7,is_parent,Education,0,wanaka,2019-01-22 09:46:00
8,is_parent,"Arts, Crafts & Music",0,washingtoncountywi,2019-01-22 09:46:00
10,is_parent,Business Services,0,washingtoncountywi,2019-01-22 09:46:00
4,is_parent,Community Activities,3,washingtoncountywi,2019-01-22 09:46:00
34,4,Community Service,1,washingtoncountywi,2019-01-22 09:46:00
36,4,Help Our TimeBank!,2,washingtoncountywi,2019-01-22 09:46:00
37,4,Special Projects,1,washingtoncountywi,2019-01-22 09:46:00
38,4,Work For Social Change,1,washingtoncountywi,2019-01-22 09:46:00
3,is_parent,Companionship,1,washingtoncountywi,2019-01-22 09:46:00
7,3,Dining Out,1,washingtoncountywi,2019-01-22 09:46:00
7,is_parent,Education,0,washingtoncountywi,2019-01-22 09:46:00
8,is_parent,"Arts, Crafts & Music",0,wecompassionatecommunity,2019-01-22 09:46:00
10,is_parent,Business Services,0,wecompassionatecommunity,2019-01-22 09:46:00
4,is_parent,Community Activities,0,wecompassionatecommunity,2019-01-22 09:46:00
3,is_parent,Companionship,0,wecompassionatecommunity,2019-01-22 09:46:00
7,is_parent,Education,0,wecompassionatecommunity,2019-01-22 09:46:00
87,is_parent,Friendly Visit,0,wecompassionatecommunity,2019-01-22 09:46:00
8,is_parent,"Arts, Crafts & Music",19,wellingtonsouth,2019-01-22 09:46:00
61,8,Classes,2,wellingtonsouth,2019-01-22 09:46:00
6,8,Crafts,6,wellingtonsouth,2019-01-22 09:46:00
64,8,Lessons,4,wellingtonsouth,2019-01-22 09:46:00
67,8,Miscellaneous,8,wellingtonsouth,2019-01-22 09:46:00
65,8,Photo & Video,4,wellingtonsouth,2019-01-22 09:46:00
10,is_parent,Business Services,10,wellingtonsouth,2019-01-22 09:46:00
76,10,Computer Support,4,wellingtonsouth,2019-01-22 09:46:00
89,10,Graphic Design,2,wellingtonsouth,2019-01-22 09:46:00
78,10,Legal,1,wellingtonsouth,2019-01-22 09:46:00
79,10,Marketing,4,wellingtonsouth,2019-01-22 09:46:00
81,10,Miscellaneous,4,wellingtonsouth,2019-01-22 09:46:00
80,10,Research,1,wellingtonsouth,2019-01-22 09:46:00
4,is_parent,Community Activities,17,wellingtonsouth,2019-01-22 09:46:00
34,4,Community Service,5,wellingtonsouth,2019-01-22 09:46:00
86,4,Group Projects,3,wellingtonsouth,2019-01-22 09:46:00
36,4,Help Our TimeBank!,4,wellingtonsouth,2019-01-22 09:46:00
39,4,Miscellaneous,4,wellingtonsouth,2019-01-22 09:46:00
37,4,Special Projects,9,wellingtonsouth,2019-01-22 09:46:00
38,4,Work For Social Change,2,wellingtonsouth,2019-01-22 09:46:00
3,is_parent,Companionship,3,wellingtonsouth,2019-01-22 09:46:00
9,3,Home Visits,1,wellingtonsouth,2019-01-22 09:46:00
3,3,Miscellaneous,2,wellingtonsouth,2019-01-22 09:46:00
7,is_parent,Education,10,wellingtonsouth,2019-01-22 09:46:00
55,7,Classes / Workshops,1,wellingtonsouth,2019-01-22 09:46:00
56,7,Computers / Technology,2,wellingtonsouth,2019-01-22 09:46:00
57,7,Languages / Translation,1,wellingtonsouth,2019-01-22 09:46:00
60,7,Miscellaneous,3,wellingtonsouth,2019-01-22 09:46:00
59,7,Tutoring / Mentoring,3,wellingtonsouth,2019-01-22 09:46:00
8,is_parent,"Arts, Crafts & Music",0,westmilford,2019-01-22 09:46:00
10,is_parent,Business Services,0,westmilford,2019-01-22 09:46:00
4,is_parent,Community Activities,0,westmilford,2019-01-22 09:46:00
3,is_parent,Companionship,0,westmilford,2019-01-22 09:46:00
7,is_parent,Education,0,westmilford,2019-01-22 09:46:00
8,is_parent,"Arts, Crafts & Music",1,westprairievillage,2019-01-22 09:46:00
64,8,Lessons,1,westprairievillage,2019-01-22 09:46:00
10,is_parent,Business Services,0,westprairievillage,2019-01-22 09:46:00
4,is_parent,Community Activities,0,westprairievillage,2019-01-22 09:46:00
3,is_parent,Companionship,0,westprairievillage,2019-01-22 09:46:00
7,is_parent,Education,0,westprairievillage,2019-01-22 09:46:00
8,is_parent,"Arts, Crafts & Music",10,westseattle,2019-01-22 09:46:00
61,8,Classes,1,westseattle,2019-01-22 09:46:00
6,8,Crafts,5,westseattle,2019-01-22 09:46:00
64,8,Lessons,3,westseattle,2019-01-22 09:46:00
67,8,Miscellaneous,1,westseattle,2019-01-22 09:46:00
10,is_parent,Business Services,15,westseattle,2019-01-22 09:46:00
75,10,Clerical,6,westseattle,2019-01-22 09:46:00
76,10,Computer Support,6,westseattle,2019-01-22 09:46:00
77,10,Financial,2,westseattle,2019-01-22 09:46:00
79,10,Marketing,2,westseattle,2019-01-22 09:46:00
81,10,Miscellaneous,1,westseattle,2019-01-22 09:46:00
80,10,Research,2,westseattle,2019-01-22 09:46:00
4,is_parent,Community Activities,25,westseattle,2019-01-22 09:46:00
34,4,Community Service,14,westseattle,2019-01-22 09:46:00
86,4,Group Projects,5,westseattle,2019-01-22 09:46:00
36,4,Help Our TimeBank!,5,westseattle,2019-01-22 09:46:00
39,4,Miscellaneous,3,westseattle,2019-01-22 09:46:00
37,4,Special Projects,7,westseattle,2019-01-22 09:46:00
38,4,Work For Social Change,2,westseattle,2019-01-22 09:46:00
3,is_parent,Companionship,1,westseattle,2019-01-22 09:46:00
9,3,Home Visits,1,westseattle,2019-01-22 09:46:00
7,is_parent,Education,11,westseattle,2019-01-22 09:46:00
54,7,Advocacy,2,westseattle,2019-01-22 09:46:00
55,7,Classes / Workshops,2,westseattle,2019-01-22 09:46:00
56,7,Computers / Technology,3,westseattle,2019-01-22 09:46:00
57,7,Languages / Translation,4,westseattle,2019-01-22 09:46:00
59,7,Tutoring / Mentoring,5,westseattle,2019-01-22 09:46:00
104,is_parent,Marketing,0,wncw,2019-01-22 09:46:00
10,is_parent,Publishing,0,wncw,2019-01-22 09:46:00
87,is_parent,Writers Services,0,wncw,2019-01-22 09:46:00
8,is_parent,"Arts, Crafts & Music",1,york,2019-01-22 09:46:00
104,8,Sewing & Costuming,1,york,2019-01-22 09:46:00
10,is_parent,Business Services,1,york,2019-01-22 09:46:00
75,10,"Clerical, administrative, etc",1,york,2019-01-22 09:46:00
4,is_parent,"Community Activities (see Teams and/or York Community Groups, Pr",0,york,2019-01-22 09:46:00
3,is_parent,Companionship,0,york,2019-01-22 09:46:00
7,is_parent,Education,0,york,2019-01-22 09:46:00
8,is_parent,"Arts, Crafts & Music",1,addington,2019-01-23 09:50:41
6,8,Crafts,1,addington,2019-01-23 09:50:41
64,8,Lessons,1,addington,2019-01-23 09:50:41
10,is_parent,Business Services,1,addington,2019-01-23 09:50:41
75,10,Clerical,1,addington,2019-01-23 09:50:41
81,10,Miscellaneous,1,addington,2019-01-23 09:50:41
4,is_parent,Community Activities,2,addington,2019-01-23 09:50:41
34,4,Community Service,1,addington,2019-01-23 09:50:41
39,4,Miscellaneous,1,addington,2019-01-23 09:50:41
38,4,Work For Social Change,1,addington,2019-01-23 09:50:41
3,is_parent,Companionship,0,addington,2019-01-23 09:50:41
7,is_parent,Education,1,addington,2019-01-23 09:50:41
59,7,Tutoring / Mentoring,1,addington,2019-01-23 09:50:41
8,is_parent,"Arts, Crafts & Music",0,aha,2019-01-23 09:50:41
10,is_parent,Business Services,0,aha,2019-01-23 09:50:41
4,is_parent,Community Activities,0,aha,2019-01-23 09:50:41
7,is_parent,Education,0,aha,2019-01-23 09:50:41
157,is_parent,Gardens,0,aha,2019-01-23 09:50:41
8,is_parent,"Arts, Crafts & Music",0,alticultura,2019-01-23 09:50:41
10,is_parent,Business Services,0,alticultura,2019-01-23 09:50:41
4,is_parent,Community Activities,0,alticultura,2019-01-23 09:50:41
3,is_parent,Companionship,0,alticultura,2019-01-23 09:50:41
7,is_parent,Education,0,alticultura,2019-01-23 09:50:41
8,is_parent,"Arts, Crafts & Music",0,andersoncommunity,2019-01-23 09:50:41
10,is_parent,Business Services,0,andersoncommunity,2019-01-23 09:50:41
4,is_parent,Community Activities,0,andersoncommunity,2019-01-23 09:50:41
3,is_parent,Companionship,0,andersoncommunity,2019-01-23 09:50:41
7,is_parent,Education,0,andersoncommunity,2019-01-23 09:50:41
8,is_parent,"Arts, Crafts & Music",0,ate,2019-01-23 09:50:41
10,is_parent,Business Services,0,ate,2019-01-23 09:50:41
4,is_parent,Community Activities,0,ate,2019-01-23 09:50:41
3,is_parent,Companionship,0,ate,2019-01-23 09:50:41
7,is_parent,Education,0,ate,2019-01-23 09:50:41
8,is_parent,"Arts, Crafts & Music",2,atx,2019-01-23 09:50:41
64,8,Lessons,1,atx,2019-01-23 09:50:41
67,8,Miscellaneous,1,atx,2019-01-23 09:50:41
10,is_parent,Business Services,1,atx,2019-01-23 09:50:41
81,10,Miscellaneous,1,atx,2019-01-23 09:50:41
4,is_parent,Community Activities,0,atx,2019-01-23 09:50:41
3,is_parent,Companionship,0,atx,2019-01-23 09:50:41
7,is_parent,Education,3,atx,2019-01-23 09:50:41
55,7,Classes / Workshops,2,atx,2019-01-23 09:50:41
56,7,Computers / Technology,1,atx,2019-01-23 09:50:41
59,7,Tutoring / Mentoring,1,atx,2019-01-23 09:50:41
8,is_parent,"Arts, Crafts & Music",0,avl,2019-01-23 09:50:41
10,is_parent,Business Services,0,avl,2019-01-23 09:50:41
4,is_parent,Community Activities,0,avl,2019-01-23 09:50:41
3,is_parent,Companionship,0,avl,2019-01-23 09:50:41
7,is_parent,Education,0,avl,2019-01-23 09:50:41
8,is_parent,"Arts, Crafts & Music",0,bc-historyofmoney,2019-01-23 09:50:41
10,is_parent,Business Services,0,bc-historyofmoney,2019-01-23 09:50:41
4,is_parent,Community Activities,0,bc-historyofmoney,2019-01-23 09:50:41
3,is_parent,Companionship,0,bc-historyofmoney,2019-01-23 09:50:41
7,is_parent,Education,0,bc-historyofmoney,2019-01-23 09:50:41
8,is_parent,"Arts, Crafts & Music",0,blackhills,2019-01-23 09:50:41
10,is_parent,Business Services,0,blackhills,2019-01-23 09:50:41
4,is_parent,Community Activities,0,blackhills,2019-01-23 09:50:41
3,is_parent,Companionship,0,blackhills,2019-01-23 09:50:41
7,is_parent,Education,0,blackhills,2019-01-23 09:50:41
8,is_parent,"Arts, Crafts & Music",12,brattleboro,2019-01-23 09:50:41
61,8,Classes,1,brattleboro,2019-01-23 09:50:41
6,8,Crafts,3,brattleboro,2019-01-23 09:50:41
63,8,Entertainment,4,brattleboro,2019-01-23 09:50:41
64,8,Lessons,4,brattleboro,2019-01-23 09:50:41
67,8,Miscellaneous,3,brattleboro,2019-01-23 09:50:41
10,is_parent,Business Services,12,brattleboro,2019-01-23 09:50:41
75,10,Clerical,2,brattleboro,2019-01-23 09:50:41
76,10,Computer Support,4,brattleboro,2019-01-23 09:50:41
77,10,Financial,1,brattleboro,2019-01-23 09:50:41
78,10,Legal,1,brattleboro,2019-01-23 09:50:41
79,10,Marketing,3,brattleboro,2019-01-23 09:50:41
81,10,Miscellaneous,2,brattleboro,2019-01-23 09:50:41
13,10,Writing and editing,1,brattleboro,2019-01-23 09:50:41
4,is_parent,Community Activities,18,brattleboro,2019-01-23 09:50:41
33,4,Clean-up / Recycling,1,brattleboro,2019-01-23 09:50:41
10,4,Co-op Hours,4,brattleboro,2019-01-23 09:50:41
34,4,Community Service,12,brattleboro,2019-01-23 09:50:41
47,4,Group Projects,1,brattleboro,2019-01-23 09:50:41
39,4,Miscellaneous,2,brattleboro,2019-01-23 09:50:41
37,4,Special Projects,1,brattleboro,2019-01-23 09:50:41
38,4,Work For Social Change,8,brattleboro,2019-01-23 09:50:41
3,is_parent,Companionship,1,brattleboro,2019-01-23 09:50:41
9,3,Home Visits,1,brattleboro,2019-01-23 09:50:41
7,is_parent,Education,12,brattleboro,2019-01-23 09:50:41
55,7,Classes / Workshops,2,brattleboro,2019-01-23 09:50:41
56,7,Computers / Technology,2,brattleboro,2019-01-23 09:50:41
57,7,Languages / Translation,5,brattleboro,2019-01-23 09:50:41
60,7,Miscellaneous,2,brattleboro,2019-01-23 09:50:41
59,7,Tutoring / Mentoring,5,brattleboro,2019-01-23 09:50:41
8,is_parent,"Arts, Crafts & Music",5,bridge2rocks,2019-01-23 09:50:41
61,8,Classes,1,bridge2rocks,2019-01-23 09:50:41
6,8,Crafts,2,bridge2rocks,2019-01-23 09:50:41
67,8,Miscellaneous,1,bridge2rocks,2019-01-23 09:50:41
65,8,Photo & Video,1,bridge2rocks,2019-01-23 09:50:41
10,is_parent,Business Services,4,bridge2rocks,2019-01-23 09:50:41
75,10,Clerical,2,bridge2rocks,2019-01-23 09:50:41
76,10,Computer Support,2,bridge2rocks,2019-01-23 09:50:41
81,10,Miscellaneous,2,bridge2rocks,2019-01-23 09:50:41
4,is_parent,Community Activities,18,bridge2rocks,2019-01-23 09:50:41
33,4,Clean-up / Recycling,2,bridge2rocks,2019-01-23 09:50:41
34,4,Community Service,14,bridge2rocks,2019-01-23 09:50:41
154,4,Group Projects,3,bridge2rocks,2019-01-23 09:50:41
36,4,Help Our TimeBank!,4,bridge2rocks,2019-01-23 09:50:41
37,4,Special Projects,3,bridge2rocks,2019-01-23 09:50:41
38,4,Work For Social Change,2,bridge2rocks,2019-01-23 09:50:41
3,is_parent,Companionship,0,bridge2rocks,2019-01-23 09:50:41
7,is_parent,Education,3,bridge2rocks,2019-01-23 09:50:41
54,7,Advocacy,1,bridge2rocks,2019-01-23 09:50:41
57,7,Languages / Translation,1,bridge2rocks,2019-01-23 09:50:41
59,7,Tutoring / Mentoring,1,bridge2rocks,2019-01-23 09:50:41
8,is_parent,"Arts, Crafts & Music",8,capeann,2019-01-23 09:50:41
61,8,Classes,2,capeann,2019-01-23 09:50:41
6,8,Crafts,3,capeann,2019-01-23 09:50:41
64,8,Lessons,1,capeann,2019-01-23 09:50:41
10,8,Music,1,capeann,2019-01-23 09:50:41
65,8,Photo & Video,3,capeann,2019-01-23 09:50:41
10,is_parent,Business Services,16,capeann,2019-01-23 09:50:41
75,10,Clerical,1,capeann,2019-01-23 09:50:41
76,10,Computer Support,8,capeann,2019-01-23 09:50:41
77,10,Financial,2,capeann,2019-01-23 09:50:41
78,10,Legal,2,capeann,2019-01-23 09:50:41
79,10,Marketing,4,capeann,2019-01-23 09:50:41
81,10,Miscellaneous,2,capeann,2019-01-23 09:50:41
80,10,Research,1,capeann,2019-01-23 09:50:41
4,is_parent,Community Fund Activities,10,capeann,2019-01-23 09:50:41
33,4,Clean-up / Recycling,1,capeann,2019-01-23 09:50:41
34,4,Community Service,1,capeann,2019-01-23 09:50:41
108,4,Elder Care Services,1,capeann,2019-01-23 09:50:41
86,4,Group Projects,2,capeann,2019-01-23 09:50:41
39,4,Miscellaneous,1,capeann,2019-01-23 09:50:41
37,4,Special Projects,2,capeann,2019-01-23 09:50:41
38,4,Work For Social Change,3,capeann,2019-01-23 09:50:41
3,is_parent,Companionship,3,capeann,2019-01-23 09:50:41
9,3,Home Visits,1,capeann,2019-01-23 09:50:41
30,3,Medical Errands,2,capeann,2019-01-23 09:50:41
3,3,Miscellaneous,1,capeann,2019-01-23 09:50:41
7,is_parent,Education,9,capeann,2019-01-23 09:50:41
55,7,Classes / Workshops,1,capeann,2019-01-23 09:50:41
56,7,Computers / Technology,3,capeann,2019-01-23 09:50:41
57,7,Languages / Translation,2,capeann,2019-01-23 09:50:41
60,7,Miscellaneous,2,capeann,2019-01-23 09:50:41
59,7,Tutoring / Mentoring,2,capeann,2019-01-23 09:50:41
8,is_parent,"Arts, Crafts & Music",0,care,2019-01-23 09:50:41
10,is_parent,Business Services,0,care,2019-01-23 09:50:41
4,is_parent,Community Activities,0,care,2019-01-23 09:50:41
3,is_parent,Companionship,1,care,2019-01-23 09:50:41
7,3,Dining Out,1,care,2019-01-23 09:50:41
7,is_parent,Education,0,care,2019-01-23 09:50:41
8,is_parent,"Arts, Crafts & Music",0,centraliowa,2019-01-23 09:50:41
10,is_parent,Business Services,0,centraliowa,2019-01-23 09:50:41
4,is_parent,Community Activities,0,centraliowa,2019-01-23 09:50:41
3,is_parent,Companionship,0,centraliowa,2019-01-23 09:50:41
7,is_parent,Education,0,centraliowa,2019-01-23 09:50:41
8,is_parent,"Arts, Crafts & Music",0,changexchange,2019-01-23 09:50:41
10,is_parent,Business Services,0,changexchange,2019-01-23 09:50:41
4,is_parent,Community Activities,0,changexchange,2019-01-23 09:50:41
3,is_parent,Companionship,0,changexchange,2019-01-23 09:50:41
7,is_parent,Education,0,changexchange,2019-01-23 09:50:41
8,is_parent,"Arts, Crafts & Music",1,choptank,2019-01-23 09:50:41
64,8,Lessons,1,choptank,2019-01-23 09:50:41
10,is_parent,Business Services,1,choptank,2019-01-23 09:50:41
75,10,Clerical,1,choptank,2019-01-23 09:50:41
4,is_parent,Community Activities,1,choptank,2019-01-23 09:50:41
35,4,Fund-raising,1,choptank,2019-01-23 09:50:41
